day,open,high,low,close,volume,T_close,T_low,T_high,BorS
20130906,1.3118,1.3189,1.31047,1.31766,32629,1.32531,1.31651,1.32806,1
20130909,1.31735,1.32806,1.31651,1.32531,32201,1.32655,1.323,1.32757,1
20130910,1.32534,1.32757,1.323,1.32655,34335,1.33108,1.32438,1.33244,1
20130911,1.32654,1.33244,1.32438,1.33108,34825,1.32998,1.32577,1.33241,0
20130912,1.3311,1.33241,1.32577,1.32998,34461,1.32932,1.32543,1.33211,0
20130913,1.33001,1.33211,1.32543,1.32932,32552,1.33349,1.333,1.33854,0
20130916,1.33627,1.33854,1.333,1.33349,33018,1.33578,1.33251,1.33693,1
20130917,1.3335,1.33693,1.33251,1.33578,29424,1.35082,1.3338,1.35415,1
20130918,1.33578,1.35415,1.3338,1.35082,37639,1.35291,1.35009,1.35685,1
20130919,1.35083,1.35685,1.35009,1.35291,44439,1.35217,1.3498,1.35486,0
20130920,1.35286,1.35486,1.3498,1.35217,33701,1.34927,1.34792,1.35444,0
20130923,1.35318,1.35444,1.34792,1.34927,33544,1.34702,1.34643,1.35186,0
20130924,1.3493,1.35186,1.34643,1.34702,33858,1.35219,1.34622,1.35372,1
20130925,1.34709,1.35372,1.34622,1.35219,31259,1.34865,1.34722,1.3526,0
20130926,1.35222,1.3526,1.34722,1.34865,30443,1.35216,1.34741,1.35642,1
20130927,1.3487,1.35642,1.34741,1.35216,30441,1.35215,1.34775,1.35556,1
20130930,1.34819,1.35556,1.34775,1.35215,33789,1.35241,1.35168,1.35876,1
20131001,1.35215,1.35876,1.35168,1.35241,37743,1.35811,1.3506,1.36068,1
20131002,1.35241,1.36068,1.3506,1.35811,37231,1.36215,1.35774,1.36455,1
20131003,1.35812,1.36455,1.35774,1.36215,37982,1.35565,1.35384,1.36315,0
20131004,1.36219,1.36315,1.35384,1.35565,34212,1.35766,1.35425,1.35909,1
20131007,1.35629,1.35909,1.35425,1.35766,31383,1.35727,1.35573,1.3607,0
20131008,1.35767,1.3607,1.35573,1.35727,31606,1.35232,1.34857,1.36044,0
20131009,1.35729,1.36044,1.34857,1.35232,39138,1.35253,1.34877,1.35463,1
20131010,1.35232,1.35463,1.34877,1.35253,33749,1.35372,1.35193,1.35813,1
20131011,1.35254,1.35813,1.35193,1.35372,31155,1.35591,1.35453,1.35974,1
20131014,1.35569,1.35974,1.35453,1.35591,25921,1.35256,1.34794,1.35708,0
20131015,1.35592,1.35708,1.34794,1.35256,37216,1.35334,1.34734,1.35673,1
20131016,1.35254,1.35673,1.34734,1.35334,38353,1.36723,1.35154,1.36816,1
20131017,1.35335,1.36816,1.35154,1.36723,41637,1.36853,1.36594,1.37036,1
20131018,1.36723,1.37036,1.36594,1.36853,32352,1.36768,1.36509,1.36884,0
20131021,1.36829,1.36884,1.36509,1.36768,25775,1.37781,1.36622,1.37916,1
20131022,1.36769,1.37916,1.36622,1.37781,29745,1.3775,1.37414,1.37927,0
20131023,1.3778,1.37927,1.37414,1.3775,34199,1.37989,1.37647,1.38249,1
20131024,1.37751,1.38249,1.37647,1.37989,34823,1.3802,1.37742,1.3832,1
20131025,1.37988,1.3832,1.37742,1.3802,33417,1.37829,1.37748,1.38171,0
20131028,1.3808,1.38171,1.37748,1.37829,27845,1.37465,1.37364,1.38129,0
20131029,1.37831,1.38129,1.37364,1.37465,37684,1.37217,1.36961,1.37841,0
20131030,1.37465,1.37841,1.36961,1.37217,35333,1.3588,1.3575,1.37384,0
20131031,1.37219,1.37384,1.3575,1.3588,41891,1.34858,1.34799,1.35892,0
20131101,1.35878,1.35892,1.34799,1.34858,37365,1.35121,1.34425,1.35244,1
20131104,1.3491,1.35244,1.34425,1.35121,29531,1.34717,1.34489,1.35221,0
20131105,1.35121,1.35221,1.34489,1.34717,33519,1.35149,1.34675,1.35472,1
20131106,1.34717,1.35472,1.34675,1.35149,30374,1.34131,1.32959,1.35286,0
20131107,1.35151,1.35286,1.32959,1.34131,43813,1.33644,1.33178,1.34376,0
20131108,1.34134,1.34376,1.33178,1.33644,38548,1.34065,1.33445,1.34158,1
20131111,1.33574,1.34158,1.33445,1.34065,27919,1.34345,1.33591,1.34558,1
20131112,1.34065,1.34558,1.33591,1.34345,40500,1.34816,1.339,1.34972,1
20131113,1.34344,1.34972,1.339,1.34816,39920,1.34585,1.34182,1.3494,0
20131114,1.34816,1.3494,1.34182,1.34585,38613,1.34943,1.34319,1.35046,1
20131115,1.34582,1.35046,1.34319,1.34943,31264,1.35037,1.34743,1.35417,1
20131118,1.34917,1.35417,1.34743,1.35037,32781,1.35354,1.34876,1.35469,1
20131119,1.35034,1.35469,1.34876,1.35354,35680,1.3439,1.34152,1.3577,0
20131120,1.35353,1.3577,1.34152,1.3439,40857,1.34753,1.33992,1.34862,1
20131121,1.34387,1.34862,1.33992,1.34753,40796,1.35554,1.34621,1.35567,1
20131122,1.34753,1.35567,1.34621,1.35554,32047,1.3522,1.34902,1.356,0
20131125,1.35536,1.356,1.34902,1.3522,29623,1.35666,1.35193,1.35747,1
20131126,1.35217,1.35747,1.35193,1.35666,31800,1.35776,1.35576,1.36128,1
20131127,1.35673,1.36128,1.35576,1.35776,34598,1.36025,1.35635,1.36179,1
20131128,1.35776,1.36179,1.35635,1.36025,27918,1.35901,1.35798,1.36214,0
20131129,1.36022,1.36214,1.35798,1.35901,35273,1.35385,1.35259,1.36152,0
20131202,1.35878,1.36152,1.35259,1.35385,36324,1.35885,1.35241,1.36134,1
20131203,1.3539,1.36134,1.35241,1.35885,37872,1.35898,1.35282,1.36052,1
20131204,1.35889,1.36052,1.35282,1.35898,41855,1.36722,1.35431,1.36771,1
20131205,1.35896,1.36771,1.35431,1.36722,45268,1.37045,1.36195,1.37061,1
20131206,1.3672,1.37061,1.36195,1.37045,37049,1.37351,1.36943,1.37452,1
20131209,1.37101,1.37452,1.36943,1.37351,30166,1.37589,1.37341,1.37947,1
20131210,1.37354,1.37947,1.37341,1.37589,33936,1.37861,1.37412,1.38105,1
20131211,1.37592,1.38105,1.37412,1.37861,34559,1.37501,1.37376,1.3803,0
20131212,1.37862,1.3803,1.37376,1.37501,40038,1.37376,1.37093,1.37689,0
20131213,1.37498,1.37689,1.37093,1.37376,35060,1.37582,1.37361,1.37984,1
20131216,1.3737,1.37984,1.37361,1.37582,35635,1.37711,1.3723,1.3782,1
20131217,1.37583,1.3782,1.3723,1.37711,35372,1.3675,1.36727,1.38111,0
20131218,1.37712,1.38111,1.36727,1.3675,44293,1.36549,1.36492,1.36938,0
20131219,1.3675,1.36938,1.36492,1.36549,42162,1.367,1.36251,1.3709,1
20131220,1.36548,1.3709,1.36251,1.367,39832,1.36957,1.36714,1.37164,1
20131223,1.36723,1.37164,1.36714,1.36957,28214,1.36794,1.36547,1.36987,0
20131224,1.36953,1.36987,1.36547,1.36794,20403,1.36889,1.36797,1.37018,1
20131226,1.36854,1.37018,1.36797,1.36889,15733,1.37462,1.36881,1.3893,1
20131227,1.36885,1.3893,1.36881,1.37462,40750,1.37937,1.37285,1.38189,1
20131230,1.37586,1.38189,1.37285,1.37937,32635,1.37686,1.37596,1.38123,0
20131231,1.37938,1.38123,1.37596,1.37686,23638,1.3758,1.37372,1.37648,1
20140101,1.3755,1.37648,1.37372,1.3758,2671,1.36643,1.36294,1.37749,0
20140102,1.37581,1.37749,1.36294,1.36643,58022,1.35874,1.35821,1.36716,0
20140103,1.36643,1.36716,1.35821,1.35874,38421,1.36334,1.35712,1.36528,1
20140106,1.35955,1.36528,1.35712,1.36334,40632,1.36138,1.35966,1.36562,0
20140107,1.36334,1.36562,1.35966,1.36138,38203,1.35749,1.35533,1.36349,0
20140108,1.36142,1.36349,1.35533,1.35749,41498,1.36017,1.35484,1.36328,1
20140109,1.35746,1.36328,1.35484,1.36017,41592,1.36665,1.35721,1.36871,1
20140110,1.36016,1.36871,1.35721,1.36665,38133,1.3668,1.36373,1.36846,1
20140113,1.36662,1.36846,1.36373,1.3668,38024,1.36722,1.3649,1.36992,1
20140114,1.3668,1.36992,1.3649,1.36722,38437,1.36042,1.35812,1.3676,0
20140115,1.36728,1.3676,1.35812,1.36042,37978,1.36162,1.3583,1.36492,1
20140116,1.36043,1.36492,1.3583,1.36162,39016,1.35405,1.35168,1.36208,0
20140117,1.36163,1.36208,1.35168,1.35405,35616,1.35557,1.35074,1.35677,1
20140120,1.35325,1.35677,1.35074,1.35557,29450,1.35591,1.35162,1.35687,1
20140121,1.35557,1.35687,1.35162,1.35591,37832,1.35447,1.35344,1.35832,0
20140122,1.35588,1.35832,1.35344,1.35447,36996,1.36931,1.35303,1.36981,1
20140123,1.35451,1.36981,1.35303,1.36931,47462,1.36752,1.36627,1.37393,0
20140124,1.3693,1.37393,1.36627,1.36752,46985,1.36728,1.36529,1.37163,0
20140127,1.368,1.37163,1.36529,1.36728,43892,1.36517,1.3629,1.36882,0
20140128,1.3673,1.36882,1.3629,1.36517,38216,1.36608,1.36029,1.36845,1
20140129,1.36519,1.36845,1.36029,1.36608,47648,1.35565,1.35434,1.36642,0
20140130,1.36609,1.36642,1.35434,1.35565,45105,1.34849,1.3479,1.35733,0
20140131,1.35567,1.35733,1.3479,1.34849,47035,1.35258,1.3477,1.35353,1
20140203,1.34855,1.35353,1.3477,1.35258,43747,1.35143,1.34934,1.35384,0
20140204,1.3526,1.35384,1.34934,1.35143,40316,1.35361,1.34986,1.35552,1
20140205,1.35147,1.35552,1.34986,1.35361,47176,1.35898,1.34841,1.36188,1
20140206,1.35361,1.36188,1.34841,1.35898,48186,1.36342,1.35516,1.36425,1
20140207,1.35898,1.36425,1.35516,1.36342,44477,1.36442,1.36179,1.36513,1
20140210,1.36232,1.36513,1.36179,1.36442,27611,1.36372,1.36291,1.36827,0
20140211,1.36441,1.36827,1.36291,1.36372,33453,1.35948,1.3562,1.36525,0
20140212,1.36375,1.36525,1.3562,1.35948,36121,1.36787,1.35852,1.36916,1
20140213,1.35952,1.36916,1.35852,1.36787,37424,1.36918,1.36735,1.37145,1
20140214,1.36785,1.37145,1.36735,1.36918,33267,1.37047,1.36919,1.3724,1
20140217,1.37007,1.3724,1.36919,1.37047,24544,1.37604,1.36943,1.37696,1
20140218,1.37047,1.37696,1.36943,1.37604,32235,1.37321,1.37242,1.3773,0
20140219,1.37601,1.3773,1.37242,1.37321,28863,1.37202,1.36857,1.37623,0
20140220,1.37322,1.37623,1.36857,1.37202,34443,1.3738,1.37018,1.37583,1
20140221,1.37208,1.37583,1.37018,1.3738,28232,1.37336,1.37081,1.3771,0
20140224,1.37382,1.3771,1.37081,1.37336,29752,1.37447,1.37152,1.37668,1
20140225,1.37337,1.37668,1.37152,1.37447,32231,1.36831,1.36614,1.37569,0
20140226,1.37449,1.37569,1.36614,1.36831,33646,1.3708,1.3643,1.37266,1
20140227,1.36831,1.37266,1.3643,1.3708,34309,1.38016,1.3694,1.38241,1
20140228,1.37081,1.38241,1.3694,1.38016,40704,1.37361,1.3726,1.37924,0
20140303,1.37856,1.37924,1.3726,1.37361,36330,1.37395,1.37206,1.37812,1
20140304,1.37362,1.37812,1.37206,1.37395,33906,1.37361,1.37072,1.37491,0
20140305,1.37396,1.37491,1.37072,1.37361,31330,1.38596,1.3721,1.38723,1
20140306,1.37361,1.38723,1.3721,1.38596,36137,1.38746,1.38522,1.39146,1
20140307,1.38599,1.39146,1.38522,1.38746,46032,1.38769,1.38614,1.38976,1
20140310,1.38761,1.38976,1.38614,1.38769,47580,1.38545,1.38335,1.38784,0
20140311,1.38767,1.38784,1.38335,1.38545,52508,1.39018,1.38432,1.39142,1
20140312,1.38545,1.39142,1.38432,1.39018,57885,1.38676,1.38454,1.39666,0
20140313,1.39018,1.39666,1.38454,1.38676,89625,1.39134,1.38473,1.39374,1
20140314,1.38676,1.39374,1.38473,1.39134,77320,1.39252,1.38788,1.39474,1
20140317,1.39062,1.39474,1.38788,1.39252,54560,1.39304,1.38797,1.39427,1
20140318,1.39251,1.39427,1.38797,1.39304,65439,1.38223,1.38095,1.39329,0
20140319,1.39304,1.39329,1.38095,1.38223,71553,1.37782,1.3749,1.38448,0
20140320,1.38226,1.38448,1.3749,1.37782,73086,1.37933,1.37654,1.38106,1
20140321,1.37781,1.38106,1.37654,1.37933,52247,1.3838,1.37601,1.38757,1
20140324,1.37914,1.38757,1.37601,1.3838,62154,1.3825,1.3749,1.3847,0
20140325,1.38381,1.3847,1.3749,1.3825,77931,1.3783,1.37762,1.38263,0
20140326,1.38249,1.38263,1.37762,1.3783,65921,1.37437,1.37283,1.37967,0
20140327,1.37834,1.37967,1.37283,1.37437,73853,1.37513,1.37047,1.37729,1
20140328,1.37436,1.37729,1.37047,1.37513,62308,1.37735,1.37215,1.38085,1
20140331,1.37531,1.38085,1.37215,1.37735,71330,1.37932,1.3769,1.38152,1
20140401,1.37734,1.38152,1.3769,1.37932,56207,1.37651,1.3753,1.38201,0
20140402,1.37931,1.38201,1.3753,1.37651,54897,1.37168,1.3698,1.38066,0
20140403,1.37653,1.38066,1.3698,1.37168,72592,1.37014,1.36725,1.37312,0
20140404,1.37169,1.37312,1.36725,1.37014,72125,1.37412,1.3696,1.37483,1
20140407,1.37008,1.37483,1.3696,1.37412,40005,1.37946,1.37371,1.38116,1
20140408,1.37413,1.38116,1.37371,1.37946,70672,1.38536,1.37799,1.3862,1
20140409,1.37955,1.3862,1.37799,1.38536,70670,1.38868,1.38357,1.38988,1
20140410,1.38534,1.38988,1.38357,1.38868,43478,1.38844,1.38632,1.39057,0
20140411,1.38868,1.39057,1.38632,1.38844,37965,1.38181,1.3808,1.38627,0
20140414,1.38573,1.38627,1.3808,1.38181,40700,1.38133,1.37899,1.38332,0
20140415,1.38185,1.38332,1.37899,1.38133,38920,1.3816,1.38035,1.38507,1
20140416,1.38133,1.38507,1.38035,1.3816,38743,1.38131,1.38109,1.38645,0
20140417,1.3816,1.38645,1.38109,1.38131,33881,1.38068,1.38068,1.38222,0
20140418,1.3813,1.38222,1.38068,1.38068,10191,1.37944,1.37869,1.38302,0
20140421,1.38164,1.38302,1.37869,1.37944,17028,1.38053,1.37849,1.38247,1
20140422,1.37945,1.38247,1.37849,1.38053,29868,1.3816,1.38001,1.38545,1
20140423,1.38052,1.38545,1.38001,1.3816,37439,1.38312,1.37912,1.38432,1
20140424,1.38158,1.38432,1.37912,1.38312,35680,1.3833,1.38267,1.38481,1
20140425,1.38314,1.38481,1.38267,1.3833,27551,1.38497,1.38145,1.38792,1
20140428,1.38394,1.38792,1.38145,1.38497,35743,1.38116,1.38054,1.38788,0
20140429,1.38497,1.38788,1.38054,1.38116,36436,1.38653,1.37749,1.38764,1
20140430,1.38118,1.38764,1.37749,1.38653,46006,1.3867,1.38626,1.38889,1
20140501,1.38656,1.38889,1.38626,1.3867,20980,1.38689,1.3812,1.38811,1
20140502,1.38671,1.38811,1.3812,1.38689,40764,1.3874,1.38643,1.38858,1
20140505,1.38724,1.38858,1.38643,1.3874,23656,1.39247,1.38719,1.39511,1
20140506,1.38743,1.39511,1.38719,1.39247,42845,1.39109,1.39097,1.39384,0
20140507,1.39248,1.39384,1.39097,1.39109,58336,1.38392,1.38328,1.39932,0
20140508,1.39109,1.39932,1.38328,1.38392,64541,1.37577,1.37453,1.38441,0
20140509,1.38393,1.38441,1.37453,1.37577,43165,1.37582,1.37492,1.37747,1
20140512,1.37569,1.37747,1.37492,1.37582,34156,1.37034,1.36889,1.37713,0
20140513,1.37582,1.37713,1.36889,1.37034,53755,1.37142,1.36978,1.37304,1
20140514,1.37035,1.37304,1.36978,1.37142,38887,1.37101,1.36484,1.37322,0
20140515,1.37139,1.37322,1.36484,1.37101,45382,1.36933,1.36851,1.37267,0
20140516,1.37101,1.37267,1.36851,1.36933,33758,1.37085,1.36951,1.37337,1
20140519,1.36978,1.37337,1.36951,1.37085,28629,1.36989,1.3678,1.37133,0
20140520,1.37086,1.37133,1.3678,1.36989,26213,1.36856,1.36353,1.37229,0
20140521,1.36991,1.37229,1.36353,1.36856,31515,1.36561,1.36451,1.36871,0
20140522,1.36856,1.36871,1.36451,1.36561,35097,1.3628,1.36155,1.36563,0
20140523,1.36557,1.36563,1.36155,1.3628,33161,1.36438,1.36153,1.3654,1
20140526,1.36246,1.3654,1.36153,1.36438,19199,1.36334,1.36123,1.36681,0
20140527,1.36439,1.36681,1.36123,1.36334,29589,1.35921,1.3588,1.36373,0
20140528,1.36336,1.36373,1.3588,1.35921,28551,1.36017,1.35858,1.36253,1
20140529,1.3592,1.36253,1.35858,1.36017,27945,1.36339,1.3598,1.36498,1
20140530,1.36019,1.36498,1.3598,1.36339,30280,1.35979,1.35879,1.36359,0
20140602,1.36304,1.36359,1.35879,1.35979,35728,1.36271,1.35867,1.36475,1
20140603,1.35979,1.36475,1.35867,1.36271,37042,1.36001,1.35962,1.36389,0
20140604,1.36268,1.36389,1.35962,1.36001,41584,1.36628,1.35028,1.36693,1
20140605,1.35997,1.36693,1.35028,1.36628,54664,1.36423,1.36208,1.36769,0
20140606,1.36629,1.36769,1.36208,1.36423,43146,1.35923,1.35823,1.36685,0
20140609,1.36458,1.36685,1.35823,1.35923,35470,1.35445,1.35333,1.36017,0
20140610,1.35925,1.36017,1.35333,1.35445,42052,1.35337,1.35215,1.35569,0
20140611,1.35445,1.35569,1.35215,1.35337,40987,1.35489,1.35121,1.35714,1
20140612,1.35339,1.35714,1.35121,1.35489,42260,1.35379,1.35207,1.35787,0
20140613,1.3549,1.35787,1.35207,1.35379,35852,1.35722,1.35129,1.35792,1
20140616,1.35373,1.35792,1.35129,1.35722,35539,1.35462,1.3536,1.35869,0
20140617,1.35719,1.35869,1.3536,1.35462,37724,1.35875,1.35416,1.35992,1
20140618,1.3546,1.35992,1.35416,1.35875,37763,1.3606,1.35838,1.36433,1
20140619,1.35875,1.36433,1.35838,1.3606,39903,1.35995,1.35642,1.36338,0
20140620,1.36063,1.36338,1.35642,1.35995,32113,1.36035,1.35738,1.36133,1
20140623,1.35949,1.36133,1.35738,1.36035,30976,1.36028,1.35832,1.36274,0
20140624,1.36037,1.36274,1.35832,1.36028,34450,1.36306,1.36003,1.3651,1
20140625,1.36028,1.3651,1.36003,1.36306,31143,1.3612,1.35757,1.36411,0
20140626,1.36306,1.36411,1.35757,1.3612,35009,1.36488,1.36098,1.36502,1
20140627,1.36124,1.36502,1.36098,1.36488,34293,1.36927,1.36402,1.36969,1
20140630,1.3645,1.36969,1.36402,1.36927,29985,1.36787,1.36753,1.36991,0
20140701,1.36928,1.36991,1.36753,1.36787,20306,1.36567,1.36422,1.3682,0
20140702,1.36786,1.3682,1.36422,1.36567,19839,1.36088,1.35962,1.36639,0
20140703,1.36568,1.36639,1.35962,1.36088,25198,1.35944,1.35851,1.3611,0
20140704,1.36087,1.3611,1.35851,1.35944,15454,1.36056,1.35758,1.36089,1
20140707,1.35935,1.36089,1.35758,1.36056,24093,1.36117,1.35881,1.36172,1
20140708,1.36055,1.36172,1.35881,1.36117,23985,1.36404,1.36021,1.36473,1
20140709,1.36116,1.36473,1.36021,1.36404,28205,1.36063,1.35891,1.36506,0
20140710,1.36403,1.36506,1.35891,1.36063,28732,1.36032,1.35916,1.36244,0
20140711,1.36064,1.36244,1.35916,1.36032,46370,1.36207,1.35973,1.36401,1
20140714,1.36055,1.36401,1.35973,1.36207,59727,1.35679,1.35619,1.36277,0
20140715,1.36206,1.36277,1.35619,1.35679,65337,1.35251,1.35206,1.35714,0
20140716,1.35679,1.35714,1.35206,1.35251,28108,1.35258,1.35163,1.35399,1
20140717,1.35249,1.35399,1.35163,1.35258,29615,1.35203,1.34908,1.35358,0
20140718,1.35258,1.35358,1.34908,1.35203,30635,1.35221,1.35123,1.35484,0
20140721,1.35268,1.35484,1.35123,1.35221,23224,1.34659,1.34584,1.3529,0
20140722,1.35221,1.3529,1.34584,1.34659,49747,1.34622,1.34545,1.34737,0
20140723,1.34659,1.34737,1.34545,1.34622,43210,1.34622,1.34378,1.34846,0
20140724,1.34622,1.34846,1.34378,1.34622,50953,1.34288,1.3421,1.34752,0
20140725,1.34622,1.34752,1.3421,1.34288,52751,1.34393,1.34265,1.34436,1
20140728,1.34305,1.34436,1.34265,1.34393,40130,1.34087,1.34039,1.34441,0
20140729,1.34393,1.34441,1.34039,1.34087,53409,1.33945,1.33665,1.34149,0
20140730,1.34088,1.34149,1.33665,1.33945,53516,1.33877,1.3371,1.34004,0
20140731,1.33945,1.34004,1.3371,1.33877,32334,1.34264,1.33781,1.34446,1
20140801,1.33872,1.34446,1.33781,1.34264,34852,1.34218,1.34091,1.34308,0
20140804,1.34271,1.34308,1.34091,1.34218,28991,1.33712,1.3358,1.34244,0
20140805,1.34217,1.34244,1.3358,1.33712,42423,1.33838,1.33327,1.33875,1
20140806,1.33712,1.33875,1.33327,1.33838,51589,1.33614,1.33367,1.33933,0
20140807,1.33836,1.33933,1.33367,1.33614,52291,1.34094,1.33432,1.34323,1
20140808,1.33613,1.34323,1.33432,1.34094,52906,1.33843,1.33801,1.34082,0
20140811,1.34061,1.34082,1.33801,1.33843,31269,1.3367,1.33356,1.33857,0
20140812,1.33843,1.33857,1.33356,1.3367,36762,1.3363,1.33419,1.34148,0
20140813,1.33674,1.34148,1.33419,1.3363,43500,1.33637,1.33479,1.34074,1
20140814,1.3363,1.34074,1.33479,1.33637,43812,1.33975,1.33583,1.34114,1
20140815,1.33637,1.34114,1.33583,1.33975,44902,1.33611,1.33526,1.33988,0
20140818,1.33913,1.33988,1.33526,1.33611,29084,1.33174,1.33129,1.33627,0
20140819,1.33611,1.33627,1.33129,1.33174,40123,1.32576,1.3255,1.3324,0
20140820,1.33174,1.3324,1.3255,1.32576,47497,1.32819,1.32417,1.32881,1
20140821,1.32575,1.32881,1.32417,1.32819,37968,1.32381,1.32204,1.32963,0
20140822,1.32817,1.32963,1.32204,1.32381,42770,1.31903,1.31834,1.321,0
20140825,1.31914,1.321,1.31834,1.31903,30257,1.31682,1.31644,1.32144,0
20140826,1.31904,1.32144,1.31644,1.31682,39737,1.31935,1.31523,1.32094,1
20140827,1.31681,1.32094,1.31523,1.31935,44256,1.31838,1.31596,1.32204,0
20140828,1.31934,1.32204,1.31596,1.31838,36948,1.31323,1.31323,1.3196,0
20140829,1.31837,1.3196,1.31323,1.31323,29800,1.31273,1.31188,1.31451,0
20140901,1.31292,1.31451,1.31188,1.31273,24659,1.31326,1.31098,1.31365,1
20140902,1.31271,1.31365,1.31098,1.31326,38515,1.31487,1.31219,1.316,1
20140903,1.31323,1.316,1.31219,1.31487,39041,1.29357,1.29201,1.3154,0
20140904,1.31488,1.3154,1.29201,1.29357,58812,1.2951,1.29221,1.29883,1
20140905,1.29357,1.29883,1.29221,1.2951,48560,1.29001,1.28811,1.2959,0
20140908,1.29531,1.2959,1.28811,1.29001,56710,1.29404,1.28594,1.29574,1
20140909,1.29,1.29574,1.28594,1.29404,66296,1.29157,1.28833,1.29628,0
20140910,1.29403,1.29628,1.28833,1.29157,58055,1.29233,1.28966,1.29516,1
20140911,1.29157,1.29516,1.28966,1.29233,54212,1.29643,1.29089,1.29791,1
20140912,1.29231,1.29791,1.29089,1.29643,60311,1.29409,1.29088,1.29694,0
20140915,1.29679,1.29694,1.29088,1.29409,48700,1.29574,1.29223,1.29951,1
20140916,1.29408,1.29951,1.29223,1.29574,54692,1.28449,1.28355,1.29814,0
20140917,1.29575,1.29814,1.28355,1.28449,53589,1.2916,1.28347,1.29303,1
20140918,1.28456,1.29303,1.28347,1.2916,48930,1.28284,1.28275,1.29289,0
20140919,1.2916,1.29289,1.28275,1.28284,54001,1.28464,1.28164,1.28679,1
20140922,1.28267,1.28679,1.28164,1.28464,97245,1.28486,1.28427,1.29012,1
20140923,1.28463,1.29012,1.28427,1.28486,42140,1.2778,1.27742,1.28637,0
20140924,1.28485,1.28637,1.27742,1.2778,43809,1.27515,1.26968,1.27834,0
20140925,1.27781,1.27834,1.26968,1.27515,56774,1.26825,1.26769,1.27607,0
20140926,1.27515,1.27607,1.26769,1.26825,46833,1.26887,1.26638,1.27149,1
20140929,1.26812,1.27149,1.26638,1.26887,46666,1.26307,1.25712,1.27024,0
20140930,1.26889,1.27024,1.25712,1.26307,57720,1.26185,1.25837,1.26397,0
20141001,1.26306,1.26397,1.25837,1.26185,57881,1.26696,1.26138,1.26988,1
20141002,1.26183,1.26988,1.26138,1.26696,71125,1.25145,1.25006,1.26719,0
20141003,1.267,1.26719,1.25006,1.25145,52107,1.26534,1.25089,1.2675,1
20141006,1.25132,1.2675,1.25089,1.26534,49567,1.26646,1.25836,1.2682,1
20141007,1.26536,1.2682,1.25836,1.26646,73981,1.27304,1.26228,1.27489,1
20141008,1.26649,1.27489,1.26228,1.27304,73514,1.26895,1.26638,1.27914,0
20141009,1.27303,1.27914,1.26638,1.26895,82386,1.26272,1.26056,1.27161,0
20141010,1.26895,1.27161,1.26056,1.26272,69091,1.27412,1.26273,1.27681,1
20141013,1.26273,1.27681,1.26273,1.27412,77605,1.2658,1.264,1.27489,0
20141014,1.27412,1.27489,1.264,1.2658,81197,1.28156,1.26248,1.28868,1
20141015,1.2658,1.28868,1.26248,1.28156,113019,1.2804,1.27059,1.2845,0
20141016,1.28173,1.2845,1.27059,1.2804,113674,1.27591,1.27435,1.28368,0
20141017,1.28036,1.28368,1.27435,1.27591,67628,1.27942,1.27308,1.28164,1
20141020,1.27552,1.28164,1.27308,1.27942,70363,1.27112,1.27107,1.28397,0
20141021,1.27941,1.28397,1.27107,1.27112,80735,1.26441,1.26367,1.27391,0
20141022,1.27113,1.27391,1.26367,1.26441,76165,1.26447,1.26134,1.26762,1
20141023,1.26444,1.26762,1.26134,1.26447,71058,1.26681,1.26344,1.26953,1
20141024,1.26447,1.26953,1.26344,1.26681,65211,1.26947,1.26653,1.27231,1
20141027,1.26751,1.27231,1.26653,1.26947,71618,1.27355,1.26848,1.27644,1
20141028,1.26947,1.27644,1.26848,1.27355,64459,1.26377,1.26261,1.27701,0
20141029,1.27355,1.27701,1.26261,1.26377,71600,1.26047,1.25469,1.26388,0
